"Date & Time","use [kW]","gen [kW]","Voltaje.Linea 1 [kW]","Voltaje.Linea 2 [V]","Voltaje.Linea 3 [V]","Frecuencia.Linea 1 [Hz]","r1 [kW]","r1+ [kW]","r1* [kVA]","r2 [kW]","r2* [kVA]","r3 [kW]","r4 [V]","r5 [V]","r6 [Hz]","CFE modificado [kW]","Generacion Modificado [kW]","FP GL1 [kW]","FP GL2 [kW]","FP CFE L1 []","FP CFE L2 [kW]"
2016-03-07 12:13:00,46.765400000,-0.024800000,-0.000000000,254.793750000,254.222033333,59.991433333,-0.025800000,-0.000000000,0.351350000,-46.791200000,55.205550000,-0.000000000,254.793750000,254.222033333,59.991433333,-46.790200000,-0.024800000,0.060900000,-0.069883333,847.583333333,16.133316667
2016-03-07 12:12:00,46.676550000,-0.025350000,-0.000000000,254.013116667,253.449850000,59.989500000,-0.026350000,-0.000000000,0.350600000,-46.702900000,54.672700000,-0.000000000,254.013116667,253.449850000,59.989500000,-46.701900000,-0.025350000,0.060750000,-0.069900000,854.116666667,15.878550000
2016-03-07 12:11:00,46.553700000,-0.024000000,-0.000000000,254.149233333,253.590133333,59.996983333,-0.025000000,-0.000000000,0.347300000,-46.578700000,54.560300000,-0.000000000,254.149233333,253.590133333,59.996983333,-46.577700000,-0.024000000,0.060466667,-0.069183333,853.650000000,15.865733333
2016-03-07 12:10:00,46.729950000,-0.022400000,-0.000000000,254.117683333,253.526500000,60.024433333,-0.023400000,-0.000000000,0.347100000,-46.753350000,54.710150000,-0.000000000,254.117683333,253.526500000,60.024433333,-46.752350000,-0.022400000,0.060800000,-0.068983333,854.483333333,15.877050000
2016-03-07 12:09:00,46.994700000,-0.025500000,-0.000000000,254.053833333,253.494716667,60.006400000,-0.026500000,-0.000000000,0.351850000,-47.021200000,54.994850000,-0.000000000,254.053833333,253.494716667,60.006400000,-47.020200000,-0.025500000,0.061766667,-0.070950000,854.933333333,15.943166667
2016-03-07 12:08:00,45.532850000,-0.022850000,-0.000000000,253.946283333,253.347016667,59.986316667,-0.023850000,-0.000000000,0.347100000,-45.556700000,53.644900000,-0.000000000,253.946283333,253.347016667,59.986316667,-45.555700000,-0.022850000,0.060433333,-0.068750000,849.083333333,15.631416667
2016-03-07 12:07:00,44.585550000,-0.026200000,-0.000000000,254.186866667,253.659616667,59.998150000,-0.027200000,-0.000000000,0.346350000,-44.612750000,52.968400000,-0.000000000,254.186866667,253.659616667,59.998150000,-44.611750000,-0.026200000,0.059083333,-0.068516667,842.233333333,15.551233333
2016-03-07 12:06:00,44.954600000,-0.028800000,-0.000000000,254.054600000,253.540650000,59.996183333,-0.029800000,-0.000000000,0.353450000,-44.984400000,54.285950000,-0.000000000,254.054600000,253.540650000,59.996183333,-44.983400000,-0.028800000,0.061116667,-0.071416667,828.616666667,16.153700000
2016-03-07 12:05:00,45.102800000,-0.025600000,-0.000000000,254.003933333,253.464083333,59.991733333,-0.026600000,-0.000000000,0.349750000,-45.129400000,54.432600000,-0.000000000,254.003933333,253.464083333,59.991733333,-45.128400000,-0.025600000,0.060933333,-0.070166667,828.966666667,16.177900000
2016-03-07 12:04:00,45.162450000,-0.026550000,-0.000000000,254.405233333,253.822466667,59.995633333,-0.027550000,-0.000000000,0.350750000,-45.190000000,54.548050000,-0.000000000,254.405233333,253.822466667,59.995633333,-45.189000000,-0.026550000,0.060616667,-0.070183333,828.433333333,16.221416667
2016-03-07 12:03:00,45.174850000,-0.027300000,-0.000000000,254.943716667,254.356016667,60.008383333,-0.028300000,-0.000000000,0.352200000,-45.203150000,54.628350000,-0.000000000,254.943716667,254.356016667,60.008383333,-45.202150000,-0.027300000,0.060500000,-0.070300000,827.366666667,16.267300000
2016-03-07 12:02:00,45.258850000,-0.029000000,-0.000000000,255.139683333,254.581116667,60.029483333,-0.030000000,-0.000000000,0.354700000,-45.288850000,54.719550000,-0.000000000,255.139683333,254.581116667,60.029483333,-45.287850000,-0.029000000,0.061433333,-0.071816667,827.483333333,16.297816667
2016-03-07 12:01:00,45.206800000,-0.025600000,-0.000000000,254.872133333,254.233483333,60.022333333,-0.026600000,-0.000000000,0.349750000,-45.233400000,54.567650000,-0.000000000,254.872133333,254.233483333,60.022333333,-45.232400000,-0.025600000,0.060800000,-0.070033333,828.816666667,16.231683333
2016-03-07 12:00:00,46.076100000,-0.023150000,-0.000000000,254.076483333,253.434550000,60.017883333,-0.024150000,-0.000000000,0.355000000,-46.100250000,56.116900000,-0.000000000,254.076483333,253.434550000,60.017883333,-46.099250000,-0.023150000,0.063066667,-0.071500000,821.600000000,16.804333333
2016-03-07 11:59:00,46.442700000,-0.023450000,-0.000000000,253.605883333,252.966833333,60.016450000,-0.024450000,-0.000000000,0.359200000,-46.467150000,57.343450000,-0.000000000,253.605883333,252.966833333,60.016450000,-46.466150000,-0.023450000,0.065150000,-0.073666667,810.283333333,17.329166667
2016-03-07 11:58:00,48.060250000,-0.015550000,-0.000000000,253.779550000,253.138383333,60.015650000,-0.016550000,-0.000000000,0.356400000,-48.076800000,58.392200000,-0.000000000,253.779550000,253.138383333,60.015650000,-48.075800000,-0.015550000,0.065750000,-0.071633333,823.383333333,17.452833333
2016-03-07 11:57:00,48.043200000,-0.017000000,-0.000000000,253.949666667,253.275483333,59.998800000,-0.018000000,-0.000000000,0.354950000,-48.061200000,58.129950000,-0.000000000,253.949666667,253.275483333,59.998800000,-48.060200000,-0.017000000,0.064650000,-0.071016667,826.800000000,17.322350000
2016-03-07 11:56:00,48.657750000,-0.016700000,-0.000000000,253.757666667,253.158616667,59.991433333,-0.017700000,-0.000000000,0.361350000,-48.675450000,59.453550000,-0.000000000,253.757666667,253.158616667,59.991433333,-48.674450000,-0.016700000,0.067366667,-0.073600000,818.600000000,17.848533333
2016-03-07 11:55:00,48.211950000,-0.016350000,-0.000000000,253.953533333,253.392133333,59.987466667,-0.017350000,-0.000000000,0.358300000,-48.229300000,59.107000000,-0.000000000,253.953533333,253.392133333,59.987466667,-48.228300000,-0.016350000,0.066116667,-0.072266667,815.800000000,17.777233333
2016-03-07 11:54:00,48.613750000,-0.014150000,-0.000000000,254.173916667,253.601416667,60.009683333,-0.015150000,-0.000000000,0.348300000,-48.628900000,59.498400000,-0.000000000,254.173916667,253.601416667,60.009683333,-48.627900000,-0.014150000,0.066433333,-0.071833333,817.200000000,17.875066667
2016-03-07 11:53:00,47.568533333,-0.019716667,-0.000000000,254.160650000,253.605966667,60.000250000,-0.020700000,0.000500000,0.343000000,-47.589250000,58.534350000,-0.000000000,254.160650000,253.605966667,60.000250000,-47.588250000,-0.019716667,0.065433333,-0.072700000,815.266666667,17.587200000
2016-03-07 11:52:00,45.323000000,-0.023450000,-0.000000000,254.071583333,253.450183333,59.964366667,-0.024450000,-0.000000000,0.335550000,-45.347450000,54.653500000,-0.000000000,254.071583333,253.450183333,59.964366667,-45.346450000,-0.023450000,0.061000000,-0.069516667,829.683333333,16.225766667
2016-03-07 11:51:00,45.422350000,-0.021950000,-0.000000000,254.197850000,253.576833333,59.988333333,-0.022950000,-0.000000000,0.340100000,-45.445300000,54.782600000,-0.000000000,254.197850000,253.576833333,59.988333333,-45.444300000,-0.021950000,0.061366667,-0.069383333,829.400000000,16.268633333
2016-03-07 11:50:00,48.336100000,-0.016800000,-0.000000000,254.406616667,253.798450000,59.992666667,-0.017800000,-0.000000000,0.353200000,-48.353900000,59.288500000,-0.000000000,254.406616667,253.798450000,59.992666667,-48.352900000,-0.016800000,0.066700000,-0.073000000,815.450000000,17.840533333
2016-03-07 11:49:00,48.811850000,-0.017700000,-0.000000000,254.736566667,254.144566667,59.981066667,-0.018700000,-0.000000000,0.355650000,-48.830550000,59.835000000,-0.000000000,254.736566667,254.144566667,59.981066667,-48.829550000,-0.017700000,0.067000000,-0.073583333,815.933333333,18.005716667
2016-03-07 11:48:00,48.436950000,-0.016700000,-0.000000000,254.463566667,253.908200000,59.967816667,-0.017700000,-0.000000000,0.345750000,-48.454650000,59.053400000,-0.000000000,254.463566667,253.908200000,59.967816667,-48.453650000,-0.016700000,0.065933333,-0.072216667,820.433333333,17.699550000
2016-03-07 11:47:00,50.003550000,-0.013800000,-0.000000000,254.561983333,253.931666667,59.975716667,-0.014800000,-0.000000000,0.352450000,-50.018350000,59.630400000,-0.000000000,254.561983333,253.931666667,59.975716667,-50.017350000,-0.013800000,0.066366667,-0.071650000,838.666666667,17.584300000
2016-03-07 11:46:00,50.185150000,-0.015400000,-0.000000000,254.299050000,253.720950000,59.979650000,-0.016400000,-0.000000000,0.349800000,-50.201550000,59.779000000,-0.000000000,254.299050000,253.720950000,59.979650000,-50.200550000,-0.015400000,0.066683333,-0.072483333,839.783333333,17.615083333
2016-03-07 11:45:00,50.051400000,-0.014400000,-0.000000000,254.470183333,253.911200000,59.987550000,-0.015400000,-0.000000000,0.341650000,-50.066800000,59.655950000,-0.000000000,254.470183333,253.911200000,59.987550000,-50.065800000,-0.014400000,0.065716667,-0.071200000,839.150000000,17.579600000
2016-03-07 11:44:00,49.872450000,-0.017050000,-0.000000000,254.730783333,254.188533333,59.987450000,-0.018050000,-0.000000000,0.353650000,-49.890500000,59.539950000,-0.000000000,254.730783333,254.188533333,59.987450000,-49.889500000,-0.017050000,0.065700000,-0.072066667,837.900000000,17.567150000
2016-03-07 11:43:00,47.977516667,-0.024133333,-0.000000000,254.880450000,254.297600000,59.990516667,-0.025100000,0.000400000,0.355550000,-48.002650000,56.990250000,-0.000000000,254.880450000,254.297600000,59.990516667,-48.001650000,-0.024133333,0.063383333,-0.072100000,844.833333333,16.649533333
2016-03-07 11:42:00,47.017250000,-0.023250000,-0.000000000,254.874783333,254.281166667,59.978650000,-0.024250000,-0.000000000,0.344650000,-47.041500000,55.177250000,-0.000000000,254.874783333,254.281166667,59.978650000,-47.040500000,-0.023250000,0.060866667,-0.069333333,852.533333333,16.014400000
2016-03-07 11:41:00,48.183350000,-0.022000000,-0.000000000,254.766400000,254.164600000,59.986516667,-0.023000000,-0.000000000,0.347700000,-48.206350000,57.450500000,-0.000000000,254.766400000,254.164600000,59.986516667,-48.205350000,-0.022000000,0.063033333,-0.071050000,839.450000000,16.913100000
2016-03-07 11:40:00,51.106200000,-0.015350000,-0.000000000,254.346400000,253.779133333,59.999566667,-0.016350000,-0.000000000,0.359950000,-51.122550000,61.768500000,-0.000000000,254.346400000,253.779133333,59.999566667,-51.121550000,-0.015350000,0.068766667,-0.074566667,827.600000000,18.403633333
2016-03-07 11:39:00,51.332400000,-0.015250000,-0.000000000,254.979933333,254.407200000,60.008150000,-0.016250000,-0.000000000,0.360200000,-51.348650000,62.082550000,-0.000000000,254.979933333,254.407200000,60.008150000,-51.347650000,-0.015250000,0.068150000,-0.073916667,827.033333333,18.503316667
2016-03-07 11:38:00,51.089000000,-0.017700000,-0.000000000,255.304300000,254.734383333,60.006466667,-0.018700000,-0.000000000,0.363400000,-51.107700000,61.925500000,-0.000000000,255.304300000,254.734383333,60.006466667,-51.106700000,-0.017700000,0.068216667,-0.074800000,825.216666667,18.484216667
2016-03-07 11:37:00,51.151500000,-0.018000000,-0.000000000,255.632083333,255.057933333,59.994516667,-0.019000000,-0.000000000,0.363300000,-51.170500000,62.100750000,-0.000000000,255.632083333,255.057933333,59.994516667,-51.169500000,-0.018000000,0.068066667,-0.074766667,823.900000000,18.552933333
2016-03-07 11:36:00,50.946150000,-0.020700000,-0.000000000,255.770933333,255.205850000,59.989283333,-0.021700000,-0.000000000,0.367500000,-50.967850000,61.971150000,-0.000000000,255.770933333,255.205850000,59.989283333,-50.966850000,-0.020700000,0.068483333,-0.076083333,822.383333333,18.534716667
2016-03-07 11:35:00,51.681000000,-0.016550000,-0.000000000,255.803933333,255.224933333,59.996083333,-0.017550000,-0.000000000,0.365750000,-51.698550000,62.618250000,-0.000000000,255.803933333,255.224933333,59.996083333,-51.697550000,-0.016550000,0.068650000,-0.074850000,825.550000000,18.680933333
2016-03-07 11:34:00,49.692083333,-0.024366667,-0.000000000,256.018766667,255.410166667,59.981216667,-0.025350000,0.000250000,0.364450000,-49.717450000,60.457250000,-0.000000000,256.018766667,255.410166667,59.981216667,-49.716450000,-0.024366667,0.066133333,-0.074966667,824.650000000,18.008916667
2016-03-07 11:33:00,48.198550000,-0.029300000,-0.000000000,256.482016667,255.888883333,60.016366667,-0.030300000,-0.000000000,0.360850000,-48.228850000,57.645100000,-0.000000000,256.482016667,255.888883333,60.016366667,-48.227850000,-0.029300000,0.063700000,-0.074200000,836.516666667,17.024883333
2016-03-07 11:32:00,48.273950000,-0.026750000,-0.000000000,256.462716667,255.791583333,60.008083333,-0.027750000,-0.000000000,0.357200000,-48.301700000,57.666550000,-0.000000000,256.462716667,255.791583333,60.008083333,-48.300700000,-0.026750000,0.063000000,-0.072616667,837.416666667,17.023816667
2016-03-07 11:31:00,48.346000000,-0.027550000,-0.000000000,256.665616667,255.971266667,60.006183333,-0.028550000,-0.000000000,0.357950000,-48.374550000,57.782000000,-0.000000000,256.665616667,255.971266667,60.006183333,-48.373550000,-0.027550000,0.062883333,-0.072800000,837.083333333,17.075916667
2016-03-07 11:30:00,48.325450000,-0.028750000,-0.000000000,255.672316667,255.012333333,59.991833333,-0.029750000,-0.000000000,0.360100000,-48.355200000,57.600000000,-0.000000000,255.672316667,255.012333333,59.991833333,-48.354200000,-0.028750000,0.063616667,-0.073916667,839.433333333,16.986050000
2016-03-07 11:29:00,47.743350000,-0.024250000,-0.000000000,255.334583333,254.662566667,59.992183333,-0.025250000,-0.000000000,0.354000000,-47.768600000,56.534050000,-0.000000000,255.334583333,254.662566667,59.992183333,-47.767600000,-0.024250000,0.062016667,-0.070816667,845.016666667,16.566633333
2016-03-07 11:28:00,45.976400000,-0.024850000,-0.000000000,255.298933333,254.687483333,59.987683333,-0.025850000,-0.000000000,0.347550000,-46.002250000,54.077500000,-0.000000000,255.298933333,254.687483333,59.987683333,-46.001250000,-0.024850000,0.059600000,-0.068600000,850.666666667,15.720716667
2016-03-07 11:27:00,44.190650000,-0.024150000,-0.000000000,255.552350000,254.953116667,59.976200000,-0.025150000,-0.000000000,0.339100000,-44.215800000,51.607600000,-0.000000000,255.552350000,254.953116667,59.976200000,-44.214800000,-0.024150000,0.058133333,-0.066883333,856.666666667,14.894966667
2016-03-07 11:26:00,44.219100000,-0.023350000,-0.000000000,255.541583333,255.001166667,59.978133333,-0.024350000,-0.000000000,0.339650000,-44.243450000,51.649400000,-0.000000000,255.541583333,255.001166667,59.978133333,-44.242450000,-0.023350000,0.058633333,-0.067100000,856.550000000,14.913400000
2016-03-07 11:25:00,44.222900000,-0.022300000,-0.000000000,255.559450000,255.006550000,59.977033333,-0.023300000,-0.000000000,0.338050000,-44.246200000,51.657700000,-0.000000000,255.559450000,255.006550000,59.977033333,-44.245200000,-0.022300000,0.058300000,-0.066400000,856.450000000,14.915466667
2016-03-07 11:24:00,44.366400000,-0.023600000,-0.000000000,255.877033333,255.336733333,60.024183333,-0.024600000,-0.000000000,0.338000000,-44.391000000,51.784400000,-0.000000000,255.877033333,255.336733333,60.024183333,-44.390000000,-0.023600000,0.057850000,-0.066416667,857.200000000,14.938683333
2016-03-07 11:23:00,44.418450000,-0.025350000,-0.000000000,255.904800000,255.326150000,59.992450000,-0.026350000,-0.000000000,0.342250000,-44.444800000,51.865650000,-0.000000000,255.904800000,255.326150000,59.992450000,-44.443800000,-0.025350000,0.058933333,-0.068066667,856.800000000,14.961350000
2016-03-07 11:22:00,44.321150000,-0.022900000,-0.000000000,255.771400000,255.198916667,59.993300000,-0.023900000,-0.000000000,0.338550000,-44.345050000,51.745900000,-0.000000000,255.771400000,255.198916667,59.993300000,-44.344050000,-0.022900000,0.058033333,-0.066350000,856.900000000,14.927633333
2016-03-07 11:21:00,44.333850000,-0.023850000,-0.000000000,255.749483333,255.140866667,60.008033333,-0.024850000,-0.000000000,0.337950000,-44.358700000,51.725400000,-0.000000000,255.749483333,255.140866667,60.008033333,-44.357700000,-0.023850000,0.057850000,-0.066466667,857.533333333,14.913983333
2016-03-07 11:20:00,44.459400000,-0.025350000,-0.000000000,255.938083333,255.352166667,60.012300000,-0.026350000,-0.000000000,0.335400000,-44.485750000,51.889100000,-0.000000000,255.938083333,255.352166667,60.012300000,-44.484750000,-0.025350000,0.058850000,-0.068016667,857.283333333,14.967916667
2016-03-07 11:19:00,44.452950000,-0.023850000,-0.000000000,255.967216667,255.409183333,60.000200000,-0.024850000,-0.000000000,0.333300000,-44.477800000,51.903050000,-0.000000000,255.967216667,255.409183333,60.000200000,-44.476800000,-0.023850000,0.058166667,-0.066783333,856.866666667,14.976133333
2016-03-07 11:18:00,44.447750000,-0.023350000,-0.000000000,255.776200000,255.191650000,59.998666667,-0.024350000,-0.000000000,0.333300000,-44.472100000,51.869050000,-0.000000000,255.776200000,255.191650000,59.998666667,-44.471100000,-0.023350000,0.058400000,-0.066866667,857.366666667,14.953716667
2016-03-07 11:17:00,44.515450000,-0.025700000,-0.000000000,255.673016667,255.136066667,60.008033333,-0.026700000,-0.000000000,0.335400000,-44.542150000,51.926450000,-0.000000000,255.673016667,255.136066667,60.008033333,-44.541150000,-0.025700000,0.058716667,-0.067966667,857.750000000,14.969133333
2016-03-07 11:16:00,44.628400000,-0.021950000,-0.000000000,255.628266667,255.001083333,60.008950000,-0.022950000,-0.000000000,0.333150000,-44.651350000,52.008450000,-0.000000000,255.628266667,255.001083333,60.008950000,-44.650350000,-0.021950000,0.058700000,-0.066700000,858.466666667,14.983066667
2016-03-07 11:15:00,44.558150000,-0.023850000,-0.000000000,255.443100000,254.864516667,59.984350000,-0.024850000,-0.000000000,0.334800000,-44.583000000,51.947000000,-0.000000000,255.443100000,254.864516667,59.984350000,-44.582000000,-0.023850000,0.058733333,-0.067366667,858.166666667,14.967200000
2016-03-07 11:14:00,44.431900000,-0.024150000,-0.000000000,255.767416667,255.194966667,59.983166667,-0.025150000,-0.000000000,0.333650000,-44.457050000,51.883000000,-0.000000000,255.767416667,255.194966667,59.983166667,-44.456050000,-0.024150000,0.058233333,-0.066966667,856.783333333,14.963066667
2016-03-07 11:13:00,44.413150000,-0.024450000,-0.000000000,256.086450000,255.543283333,59.983500000,-0.025450000,-0.000000000,0.332550000,-44.438600000,51.909000000,-0.000000000,256.086450000,255.543283333,59.983500000,-44.437600000,-0.024450000,0.058150000,-0.066966667,856.016666667,15.002316667
2016-03-07 11:12:00,44.959300000,-0.039400000,-0.000000000,256.313633333,255.758350000,59.987683333,-0.040400000,-0.000000000,0.344750000,-44.999700000,52.642450000,-0.000000000,256.313633333,255.758350000,59.987683333,-44.998700000,-0.039400000,0.058583333,-0.072433333,854.750000000,15.241900000
2016-03-07 11:11:00,45.820850000,-0.044100000,-0.000000000,256.407716667,255.787416667,60.027916667,-0.045100000,-0.000000000,0.359400000,-45.865950000,54.666350000,-0.000000000,256.407716667,255.787416667,60.027916667,-45.864950000,-0.044100000,0.060916667,-0.076350000,838.933333333,16.089800000
2016-03-07 11:10:00,45.753300000,-0.045650000,-0.000000000,256.652400000,256.041150000,60.045600000,-0.046650000,-0.000000000,0.359250000,-45.799950000,54.636050000,-0.000000000,256.652400000,256.041150000,60.045600000,-45.798950000,-0.045650000,0.060300000,-0.076233333,838.200000000,16.082833333
2016-03-07 11:09:00,45.956800000,-0.047150000,-0.000000000,256.611733333,256.038350000,60.045683333,-0.048150000,-0.000000000,0.363450000,-46.004950000,54.835050000,-0.000000000,256.611733333,256.038350000,60.045683333,-46.003950000,-0.047150000,0.061433333,-0.077900000,838.850000000,16.137350000
2016-03-07 11:08:00,46.034750000,-0.042600000,-0.000000000,256.361133333,255.768016667,60.048150000,-0.043600000,-0.000000000,0.360600000,-46.078350000,54.842400000,-0.000000000,256.361133333,255.768016667,60.048150000,-46.077350000,-0.042600000,0.061733333,-0.076650000,840.050000000,16.112850000
2016-03-07 11:07:00,45.939700000,-0.045200000,-0.000000000,256.587550000,255.998583333,60.052866667,-0.046200000,-0.000000000,0.363100000,-45.985900000,54.822800000,-0.000000000,256.587550000,255.998583333,60.052866667,-45.984900000,-0.045200000,0.061066667,-0.076866667,838.666666667,16.130466667
2016-03-07 11:06:00,45.790600000,-0.048150000,-0.000000000,256.639716667,256.088800000,60.013300000,-0.049150000,-0.000000000,0.365350000,-45.839750000,54.736850000,-0.000000000,256.639716667,256.088800000,60.013300000,-45.838750000,-0.048150000,0.061333333,-0.078100000,837.383333333,16.125116667
2016-03-07 11:05:00,45.851450000,-0.044850000,-0.000000000,256.267916667,255.674333333,59.979733333,-0.045850000,-0.000000000,0.361400000,-45.897300000,54.741400000,-0.000000000,256.267916667,255.674333333,59.979733333,-45.896300000,-0.044850000,0.061050000,-0.076716667,838.333333333,16.103600000
2016-03-07 11:04:00,45.941850000,-0.048550000,-0.000000000,256.159583333,255.571683333,59.980283333,-0.049550000,-0.000000000,0.363250000,-45.991400000,54.790550000,-0.000000000,256.159583333,255.571683333,59.980283333,-45.990400000,-0.048550000,0.061266667,-0.078166667,839.366666667,16.109266667
2016-03-07 11:03:00,45.152150000,-0.048950000,-0.000000000,256.219083333,255.645150000,60.015116667,-0.049950000,-0.000000000,0.358650000,-45.202100000,53.017200000,-0.000000000,256.219083333,255.645150000,60.015116667,-45.201100000,-0.048950000,0.058333333,-0.075383333,852.650000000,15.381850000
2016-03-07 11:02:00,45.180250000,-0.049200000,-0.000000000,256.701000000,256.110083333,60.033450000,-0.050200000,-0.000000000,0.358500000,-45.230450000,52.946200000,-0.000000000,256.701000000,256.110083333,60.033450000,-45.229450000,-0.049200000,0.058066667,-0.075183333,854.216666667,15.325250000
2016-03-07 11:01:00,45.216750000,-0.050200000,-0.000000000,256.479716667,255.947616667,60.020766667,-0.051200000,-0.000000000,0.360800000,-45.267950000,52.993600000,-0.000000000,256.479716667,255.947616667,60.020766667,-45.266950000,-0.050200000,0.058783333,-0.076250000,854.166666667,15.348150000
2016-03-07 11:00:00,45.081400000,-0.050000000,-0.000000000,256.807000000,256.316783333,60.031400000,-0.051000000,-0.000000000,0.357600000,-45.132400000,52.905300000,-0.000000000,256.807000000,256.316783333,60.031400000,-45.131400000,-0.050000000,0.058000000,-0.075416667,852.933333333,15.363100000
2016-03-07 10:59:00,45.007500000,-0.052650000,-0.000000000,256.749950000,256.305033333,60.011833333,-0.053650000,-0.000000000,0.358950000,-45.061150000,52.884550000,-0.000000000,256.749950000,256.305033333,60.011833333,-45.060150000,-0.052650000,0.058050000,-0.076333333,852.016666667,15.376683333
2016-03-07 10:58:00,45.040850000,-0.053650000,-0.000000000,257.114166667,256.638450000,60.006983333,-0.054650000,-0.000000000,0.358150000,-45.095500000,52.922500000,-0.000000000,257.114166667,256.638450000,60.006983333,-45.094500000,-0.053650000,0.057633333,-0.076250000,852.050000000,15.387533333
2016-03-07 10:57:00,45.103950000,-0.053000000,-0.000000000,257.399100000,256.877600000,60.018016667,-0.054000000,-0.000000000,0.358450000,-45.157950000,53.012150000,-0.000000000,257.399100000,256.877600000,60.018016667,-45.156950000,-0.053000000,0.057850000,-0.076266667,851.733333333,15.414816667
2016-03-07 10:56:00,45.214550000,-0.053300000,-0.000000000,256.978050000,256.439850000,60.019966667,-0.054300000,-0.000000000,0.361200000,-45.268850000,53.071050000,-0.000000000,256.978050000,256.439850000,60.019966667,-45.267850000,-0.053300000,0.058550000,-0.077050000,852.900000000,15.402150000
2016-03-07 10:55:00,47.140650000,-0.052250000,-0.000000000,256.696233333,256.120766667,60.015383333,-0.053250000,-0.000000000,0.362500000,-47.193900000,55.702650000,-0.000000000,256.696233333,256.120766667,60.015383333,-47.192900000,-0.052250000,0.059666667,-0.077833333,847.116666667,16.259300000
2016-03-07 10:54:00,47.748200000,-0.054550000,-0.000000000,257.015450000,256.480050000,60.017950000,-0.055550000,-0.000000000,0.363900000,-47.803750000,56.415200000,-0.000000000,257.015450000,256.480050000,60.017950000,-47.802750000,-0.054550000,0.059683333,-0.078600000,847.233333333,16.463050000
2016-03-07 10:53:00,45.923900000,-0.058150000,-0.000000000,257.296116667,256.735283333,60.033533333,-0.059150000,-0.000000000,0.365050000,-45.983050000,54.125400000,-0.000000000,257.296116667,256.735283333,60.033533333,-45.982050000,-0.058150000,0.059183333,-0.079300000,849.633333333,15.733700000
2016-03-07 10:52:00,45.223550000,-0.063750000,-0.000000000,257.315833333,256.832250000,60.035616667,-0.064750000,-0.000000000,0.370350000,-45.288300000,53.165400000,-0.000000000,257.315833333,256.832250000,60.035616667,-45.287300000,-0.063750000,0.059283333,-0.081250000,851.783333333,15.433966667
2016-03-07 10:51:00,45.248300000,-0.064300000,-0.000000000,257.407600000,256.900983333,60.032750000,-0.065300000,-0.000000000,0.371200000,-45.313600000,53.214300000,-0.000000000,257.407600000,256.900983333,60.032750000,-45.312600000,-0.064300000,0.059200000,-0.081366667,851.466666667,15.456100000
2016-03-07 10:50:00,45.286700000,-0.061900000,-0.000000000,256.845366667,256.342133333,60.008816667,-0.062900000,-0.000000000,0.371150000,-45.349600000,53.185550000,-0.000000000,256.845366667,256.342133333,60.008816667,-45.348600000,-0.061900000,0.060016667,-0.081383333,852.616666667,15.417500000
2016-03-07 10:49:00,45.287700000,-0.062300000,-0.000000000,256.722700000,256.180800000,59.989766667,-0.063300000,-0.000000000,0.370950000,-45.351000000,53.153400000,-0.000000000,256.722700000,256.180800000,59.989766667,-45.350000000,-0.062300000,0.059966667,-0.081466667,853.150000000,15.404550000
2016-03-07 10:48:00,45.323150000,-0.062300000,-0.000000000,256.425416667,255.917200000,60.001883333,-0.063300000,-0.000000000,0.370750000,-45.386450000,53.139750000,-0.000000000,256.425416667,255.917200000,60.001883333,-45.385450000,-0.062300000,0.060100000,-0.081583333,854.016666667,15.388233333
2016-03-07 10:47:00,45.367000000,-0.061500000,-0.000000000,256.345433333,255.834750000,59.993316667,-0.062500000,-0.000000000,0.369650000,-45.429500000,53.136300000,-0.000000000,256.345433333,255.834750000,59.993316667,-45.428500000,-0.061500000,0.060016667,-0.081250000,854.916666667,15.401133333
2016-03-07 10:46:00,45.251200000,-0.065550000,-0.000000000,256.777450000,256.315450000,59.993233333,-0.066550000,-0.000000000,0.372950000,-45.317750000,53.116250000,-0.000000000,256.777450000,256.315450000,59.993233333,-45.316750000,-0.065550000,0.059600000,-0.082183333,853.100000000,15.420100000
2016-03-07 10:45:00,45.276500000,-0.065050000,-0.000000000,257.185966667,256.737700000,60.013333333,-0.066050000,-0.000000000,0.373300000,-45.342550000,53.200250000,-0.000000000,257.185966667,256.737700000,60.013333333,-45.341550000,-0.065050000,0.059883333,-0.082300000,852.216666667,15.460716667
2016-03-07 10:44:00,45.283050000,-0.056450000,-0.000000000,256.952266667,256.398050000,60.035050000,-0.057450000,-0.000000000,0.364100000,-45.340500000,53.084100000,-0.000000000,256.952266667,256.398050000,60.035050000,-45.339500000,-0.056450000,0.059000000,-0.078550000,854.016666667,15.394500000
2016-03-07 10:43:00,45.321800000,-0.052750000,-0.000000000,256.735733333,256.154866667,60.008266667,-0.053750000,-0.000000000,0.360750000,-45.375550000,53.086200000,-0.000000000,256.735733333,256.154866667,60.008266667,-45.374550000,-0.052750000,0.058500000,-0.076800000,854.683333333,15.386150000
2016-03-07 10:42:00,45.285050000,-0.054150000,-0.000000000,256.658016667,256.097733333,60.017050000,-0.055150000,-0.000000000,0.361900000,-45.340200000,53.016000000,-0.000000000,256.658016667,256.097733333,60.017050000,-45.339200000,-0.054150000,0.058450000,-0.077250000,855.200000000,15.368250000
2016-03-07 10:41:00,45.345450000,-0.052900000,-0.000000000,256.439333333,255.803266667,60.015500000,-0.053900000,-0.000000000,0.360450000,-45.399350000,53.024600000,-0.000000000,256.439333333,255.803266667,60.015500000,-45.398350000,-0.052900000,0.058233333,-0.076616667,856.150000000,15.347150000
